Day;.TRXFLDGLPU;.BVSP;.IBX50;.IBRX;.SMLL;.MXX;.INMX;.MERV;.IBG;.ADRIAN;.IPSA;.SPX;.NDX;.DJI;.SSMI;.FCHI;.CACT;.GDAXI;.MDAXI;.FTAS;.FTSE;.ADI;.QSI;.BSESN;.NSEI;.BSE100;.CSI300;.SSEC;.HSI;.HSCE;.N225;.N500
13/02/2017;180.11;66967.64044;11133.8439;27551.62633;1301.576323;47661.69;2828.74;19507.539;850157.375;3564.46;4358.43;2328.25;5256.816;20412.16;8462.88;4888.19;3808.96;11774.43;23250.381;3961.17;7278.92;4563.98;10670.51;28351.62;8805.05;9102.88;3436.7033;3216.8394;23710.98;10257.84;19459.15;1780.02
12/02/2017;;;;;;;;;;;;;;;;;;;;;;4570.47;10663.49;;;;;;;;;
10/02/2017;179.33;66124.52602;10999.38623;27205.54003;1284.984399;47797.04;2832.27;19502.93;853140.813;3476.88;4312.23;2316.1;5226.686;20269.37;8456.22;4828.32;3765.42;11666.97;23032.199;3950.36;7258.75;;;28334.25;8793.55;9094.26;3414.1087;3196.699;23574.98;10125.21;19378.93;1768.25
09/02/2017;178.38;64964.88728;10816.96693;26747.94981;1266.703061;47232.17;2799.02;19302.25;844823.813;3477.2;4296.15;2307.87;5212.156;20172.4;8437.54;4826.24;3760.72;11642.86;22856.311;3933.99;7229.5;4569.49;10629.13;28329.7;8778.4;9091.71;3396.7315;3183.1794;23525.14;10075.17;18907.67;1732.84
08/02/2017;177.8;64835.40135;10797.33109;26695.13338;1253.847052;46921.71;2777.54;19147.92;837958.375;3483.24;4267.33;2294.67;5196.577;20054.34;8378.73;4766.6;3720.12;11543.38;22709.311;3915.29;7188.82;4574.2;10653.83;28289.92;8769.05;9079.78;3383.6859;3166.9818;23485.13;9955.34;19007.6;1742.11
07/02/2017;177.45;64198.89917;10692.50833;26433.63834;1243.770927;46728.95;2766.47;19194.318;839323.938;3464.94;4257.78;2293.08;5185.877;20090.29;8370.14;4754.47;3711.33;11549.44;22571.199;3912.66;7186.22;4545.11;10584.94;28335.16;8768.3;9068.87;3366.004;3153.0878;23331.57;9846.06;18910.78;1730.65
06/02/2017;177.78;63992.93451;10658.69707;26354.11145;1246.534258;;;19248.658;843209.375;3462.28;4247.17;2292.56;5167.963;20052.42;8330.93;4778.08;3724.57;11509.84;22365.859;3899.7;7172.15;4521.58;10609.64;28439.28;8801.05;9099.99;3373.6762;3156.9838;23348.24;9840.26;18976.71;1740.76
05/02/2017;;;;;;;;;;;;;;;;;;;;;;4490.01;10596.39;;;;;;;;;
03/02/2017;178.02;64953.93236;10821.29465;26729.52912;1257.163398;47225.1;2797.22;19200.5;840631;3457.66;4261.98;2297.42;5161.598;20071.46;8350.84;4825.42;3761.05;11651.49;22644.5;3907.69;7188.3;;;28240.52;8740.95;9037.9;3365.1177;3140.17;23129.21;9683.23;18918.2;1739.38
02/02/2017;176.92;64578.21627;10758.73349;26562.06625;1250.036157;47095.07;2788.48;19374.988;841748.25;3473.11;4226.07;2280.85;5147.702;19884.91;8276.7;4794.29;3738.76;11627.95;22621.4;3880.91;7140.75;4446.21;10570.41;28226.61;8734.25;9027.71;;;23184.52;9696.32;18914.58;1733.81
01/02/2017;177.02;64836.12589;10806.11679;26645.71929;1245.577034;47009.51;2789.04;19200.76;835460.563;3451.16;4204.2;2279.55;5152.687;19890.94;8329.17;4794.58;3732.87;11659.5;22577.311;3865.66;7107.65;4526.26;10596.14;28141.64;8716.4;8999.55;;;23318.39;9756.61;19148.08;1753.35
31/01/2017;176.62;64670.78133;10783.82602;26574.87224;1239.940619;47001.06;2790.12;19062.59;827928.875;3449.48;4199.5;2278.87;5116.768;19864.09;8291.69;4748.9;3698.44;11535.31;22465.859;3858.26;7099.15;4548.82;10597.22;27655.96;8561.3;8831.71;;;;;19041.34;1745.48
30/01/2017;176.66;64301.73091;10726.66764;26423.51176;1220.070197;47091.82;2794.4;18777.5;819132.313;3473.63;4209.78;2280.9;5129.329;19971.13;8320.83;4784.64;3726.53;11681.89;22595.42;3864.48;7118.48;4590.88;10747.83;27849.56;8632.75;8916.69;;;;;19368.85;1764.06
29/01/2017;;;;;;;;;;;;;;;;;;;;;;4586.55;10884.7;;;;;;;;;
27/01/2017;177.66;66033.98715;11013.46969;27116.06889;1243.691397;47421.12;2809.79;19215.779;836997.875;3508.38;4275.72;2294.69;5168.06;20093.78;8379.57;4839.98;3769.06;11814.27;22881.119;3897.49;7184.49;;;27882.46;8641.25;8919.83;;;23360.78;9804.05;19467.4;1766.26
26/01/2017;177.85;66190.62397;11038.38338;27191.29052;1248.48777;47611.44;2821.1;19180.398;836207.313;3525.67;4311.51;2296.68;5156.922;20100.91;8405.48;4867.24;3786.23;11848.63;22861.961;3886.07;7161.49;4624.17;10989.76;;;;3387.9606;3159.166;23374.17;9854.36;19402.39;1761.17
25/01/2017;177.96;;;;;48275.83;2858.11;19406.629;847865.938;3539.46;4296.05;2298.37;5151.471;20068.51;8387.55;4877.67;3791.42;11806.05;22845.24;3887.13;7164.43;4606.5;11035.61;27708.14;8602.75;8872.42;3375.9877;3149.5547;23049.12;9742.32;19057.5;1737.09
24/01/2017;176.34;65840.09009;10979.03139;27031.74095;1232.652983;48149.61;2853.43;19366.939;843044.313;3531.68;4276.04;2280.07;5101.064;19912.71;8246.66;4830.03;3756.75;11594.94;22711.01;3879.54;7150.34;4679.26;11057.83;27375.58;8475.8;8749.78;3364.4603;3142.5533;22949.86;9759.26;18787.99;1719.34
23/01/2017;175.69;65748.62615;10962.96619;26984.92346;1221.580939;47116.24;2786.17;19470.59;844905.125;3506.49;4258.88;2265.2;5065.7;19799.85;8229.01;4821.41;3748.62;11545.75;22568.48;3880.5;7151.18;4657.57;10950.34;27117.34;8391.5;8662.84;3363.9308;3136.7748;22898.52;9726.82;18891.03;1721.55
22/01/2017;;;;;;;;;;;;;;;;;;;;;;4698.78;10959.82;;;;;;;;;
20/01/2017;175.6;64521.18401;10763.42881;26505.19554;1208.758598;46331.6;2737.27;19039.488;830307.375;3504.07;4258.37;2271.31;5063.197;19827.25;8275.13;4850.67;3766.92;11630.13;22645.26;3902.7;7198.44;;;27034.5;8349.35;8612.97;3354.5429;3123.1389;22885.91;9715.72;19137.91;1741.73
19/01/2017;175.05;63950.86434;10671.14094;26266.47824;1194.322661;46265.26;2726.04;18633.459;815295.188;3501.27;4266.21;2263.69;5051.168;19732.4;8273.08;4841.14;3761.69;11596.89;22634.84;3909.41;7208.44;4704.7;10941.43;27308.6;8435.1;8706.7;3329.4894;3101.2992;23049.96;9792.37;19072.25;1738.33
18/01/2017;175.21;64149.57597;10698.40646;26367.39713;1209.338334;46360.63;2731.92;18870.09;820649.875;3473.3;4267.43;2271.89;5055.851;19804.72;8312.42;4853.4;3765.21;11599.39;22631.051;3929.52;7247.61;4695.91;10880.15;27257.64;8417;8688.98;3339.2313;3113.0123;23098.26;9802.86;18894.37;1725.15
17/01/2017;175.65;64354.33596;10729.54535;26463.10392;1216.186272;46002.56;2705.34;18875.549;822095.75;3435.89;4231.33;2267.89;5044.652;19826.77;8304.1;4859.69;3770.34;11540;22476.561;3915.91;7220.38;4663.14;10927.83;27235.66;8398;8662.32;3326.5664;3108.7746;22840.97;9702.19;18813.53;1723.19
16/01/2017;175.44;63831.27698;10644.15398;26248.71869;1203.321849;45740.38;2690.75;18997.449;829355.063;3428.3;4222.47;;;;8362.6;4882.18;3785.64;11554.71;22528.75;3965.08;7327.13;4653.48;10759.4;27288.17;8412.8;8674.94;3318.935;3103.428;22718.15;9666.09;19095.24;1748.97
15/01/2017;;;;;;;;;;;;;;;;;;;;;;4674.77;10742.03;;;;;;;;;
13/01/2017;176.17;63651.51566;10617.5568;26177.13719;1194.893625;46182.43;2720.4;18885.09;820259.75;3432.15;4234.91;2274.64;5059.51;19885.73;8452.19;4922.49;3815.36;11629.18;22498.891;3971.69;7337.81;;;27238.06;8400.35;8650.13;3319.4305;3112.7644;22937.38;9787.34;19287.28;1763.92
12/01/2017;175.37;63953.93036;10672.70912;26282.30974;1191.938958;46060.98;2711.19;18591.279;812211.938;3403.21;4234.95;2270.44;5041.427;19891;8375.02;4863.97;3773.12;11521.04;22301.5;3948.99;7292.37;4681.28;10709.47;27247.16;8407.2;8652.89;3317.8818;3119.2886;22829.02;9723.05;19134.7;1753.53
11/01/2017;175.62;62446.26177;10429.9754;25660.88333;1158.438662;45933.65;2696.91;18467.76;807601;3433.18;4210.13;2275.32;5050.21;19954.28;8427.15;4888.71;3792.86;11646.17;22364.1;3951.85;7290.49;4662.86;10704.29;27140.41;8380.65;8628.46;3334.8583;3136.7535;22935.35;9733.9;19364.67;1773.21
10/01/2017;174.86;62131.80079;10379.21964;25552.46136;1155.073933;45886.27;2695.06;18783.318;813921.125;3424.88;4174.58;2268.9;5035.168;19855.53;8449.19;4888.23;3792.14;11583.3;22203.311;3945.34;7275.47;4668.31;10700.47;26899.56;8288.6;8527.52;3358.4022;3161.6713;22744.85;9664.19;19301.44;1770.59
09/01/2017;174.74;61700.29095;10307.08925;25392.45323;1153.881837;45553.51;2678.91;18509.93;798334.938;3419.39;4161.51;2268.9;5024.899;19887.38;8424.86;4887.57;3791.29;11563.99;22193.92;3927.78;7237.77;4663.69;10702.03;26726.55;8236.05;8473.64;3364.2281;3171.2362;22558.69;9602.32;;
08/01/2017;;;;;;;;;;;;;;;;;;;;;;4634.14;10725.98;;;;;;;;;
06/01/2017;174.96;61665.3679;10303.3721;25375.57889;1149.789872;46071.57;2709.57;18284.279;790738.375;3410.44;4171.14;2276.98;5007.077;19963.8;8417.46;4909.84;3805.49;11599.01;22255.27;3913.55;7210.05;;;26759.23;8243.8;8478.29;3348.0369;3154.321;22503.01;9611.05;19454.33;1780.84
05/01/2017;175.32;62070.98222;10368.73722;25546.98244;1160.019186;46719.99;2754.32;18222.699;786691.438;3364.04;4163.65;2269;4964.953;19899.29;8392.49;4900.64;3799.86;11584.94;22282.17;3905.23;7195.31;4601.96;10717.34;26878.24;8273.8;8506.71;3367.9147;3165.4109;22456.69;9598.68;19520.69;1781.83
04/01/2017;174.41;61589.05731;10286.12801;25352.1687;1151.78108;46587.74;2748.63;18143.1;784961.313;3365.7;4168.34;2270.75;4937.205;19942.16;8354.81;4899.4;3798.79;11584.31;22256.98;3897.31;7189.74;4587.67;10688.78;26633.13;8190.5;8414.95;3368.7559;3158.794;22134.47;9440.99;19594.16;1778.26
03/01/2017;172.78;61813.82992;10329.42485;25419.96171;1142.608993;46123.36;2716.96;17911.219;779352.75;3350.14;4148.86;2257.83;4911.334;19881.76;8316.18;4899.33;3801.21;11584.24;22407.99;3891.54;7177.89;4590.31;10599.95;26643.24;8192.25;8422.82;3342.1811;3135.9208;22150.4;9459.55;;
02/01/2017;171.81;59588.70176;9959.470893;24538.7782;1107.318018;45695.1;2693.12;17504.818;764380.438;;;;;;;4882.38;3788.34;11598.33;22405.189;;;4533.87;10428.72;26595.45;8179.5;8398.72;;;;;;
30/12/2016;171.97;;;;;45642.9;2688.82;16917.859;747261.75;3347.16;4151.39;2238.83;4863.62;19762.6;8219.87;4862.31;3769.25;11481.06;22188.939;3873.22;7142.83;;;26626.46;8185.8;8386.69;3309.9924;3103.6373;22000.56;9394.87;19114.37;1744.48
29/12/2016;172.11;60227.28844;10066.38724;24788.03593;1112.051566;45909.31;2705.21;16917.859;747261.75;3346.07;4127.48;2249.26;4918.283;19819.78;8251.13;4838.47;3753.62;11451.05;22146.98;3861.05;7120.26;4546.37;10436.76;26366.15;8103.6;8303.55;3297.8385;3096.0968;21790.91;9312.76;19145.14;1742
28/12/2016;171.77;59781.63168;9991.522395;24609.5024;1106.230226;45563.18;2689.7;16508.26;729391.25;3337.97;4098.22;2249.92;4926.286;19833.68;8256.61;4848.01;3758.95;11474.99;22154.859;3854.54;7106.08;4471.57;10336.05;26210.68;8034.85;8233.47;3302.2056;3102.2357;21754.74;9300.63;19401.72;1758.57
27/12/2016;172.38;58696.69225;9812.284667;24167.45104;1089.731791;45299.67;2673.71;16386.738;717346.688;3319.54;4041.32;2268.88;4965.807;19945.04;8259.45;4848.28;3759.54;11472.24;22141.369;;;4469.08;10304.77;26213.44;8032.85;8223.47;3316.6502;3114.664;;;19403.06;1755.31
26/12/2016;172.16;58620.25955;9799.525813;24134.48879;1085.83666;44989.58;2654.49;16113.26;704458.688;3312.92;4047.72;;;;;;;;;;;4455.8;10344.39;25807.1;7908.25;8093.89;3322.2552;3122.569;;;19396.64;1754.23
25/12/2016;;;;;;;;;;;;;;;;;;;;;;4439.17;10394.74;;;;;;;;;
23/12/2016;172.16;57937.10731;9685.184834;23862.91038;1076.377032;45173.54;2668.01;16354.52;711588;3325.21;4042.24;2263.79;4940.023;19933.81;8232.64;4839.68;3751.02;11449.93;22088.74;3833.9;7068.17;;;26040.7;7985.75;8193.54;3307.4382;3110.1544;21574.76;9181.75;;
22/12/2016;171.96;57255.22096;9571.303421;23596.579;1069.647657;45008.08;2657.02;16378.449;710340.75;3345.09;4117.67;2260.96;4934.391;19918.88;8237.98;4834.63;3744.44;11456.1;22048.52;3831.31;7063.68;4436.82;10427.91;25979.6;7979.1;8195.28;3335.8065;3139.558;21636.2;9200.24;19427.67;1752.84
21/12/2016;172.47;57646.52004;9635.478786;23740.47145;1066.249018;44983.03;2656.46;16587.289;719634.25;3351.31;4152.05;2265.18;4948.905;19941.96;8233.45;4833.82;3744.77;11468.64;22066.15;3816.05;7041.42;4467.19;10392.15;26242.38;8061.3;8287.2;3339.2803;3137.4297;21809.8;9331.63;19444.49;1754.05
20/12/2016;172.67;57582.89387;9627.157529;23708.54891;1057.953281;44930.27;2650.83;16064.06;699987.5;3416.5;4193.18;2270.76;4953.803;19974.62;8243;4849.89;3752.6;11464.74;21954.221;3817.94;7043.96;4479.04;10393.83;26307.98;8082.4;8300.72;3308.7186;3102.8759;21729.06;9283.41;19494.53;1763.3
19/12/2016;172.25;57110.99482;9549.596072;23552.93722;1060.75951;44895.29;2647.11;15996.13;697357.5;3413.64;4202.64;2262.53;4934.847;19883.06;8234.49;4822.77;3732.63;11426.7;21889.01;3806.38;7017.16;4479.27;10272.37;26374.7;8104.35;8335.17;3329.4002;3118.0846;21832.68;9377.43;19391.6;1751.2
18/12/2016;;;;;;;;;;;;;;;;;;;;;;4496.53;;;;;;;;;;
16/12/2016;173.21;58389.04192;9764.263156;24043.41521;1072.320567;45121.39;2659.88;16563.5;719642.875;3422.75;4212.37;2258.07;4914.864;19843.41;8227.72;4833.27;3738.29;11404.01;21816.24;3803.7;7011.64;;;26489.56;8139.45;8368.86;3346.6469;3122.9815;22020.75;9470.33;19401.15;1747.06
15/12/2016;172.18;58396.16329;9766.666982;24036.28058;1069.951377;45871.96;2705.67;16738.59;727407.563;3419.97;4224.62;2262.03;4933.407;19852.24;8214.3;4819.23;3727.43;11366.4;21696.99;3797.44;6999.01;4462.99;10224.13;26519.07;8153.6;8388.58;3340.8658;3117.677;22059.4;9479.16;19273.79;1740.4
14/12/2016;172.24;58212.11708;9737.422762;23958.32647;1062.526151;46220.54;2729.19;16918.408;736298.625;3411.52;4229.75;2253.28;4921.218;19792.53;8140.41;4769.24;3693.73;11244.84;21634.029;3772.28;6949.19;4497.39;10358.99;26602.84;8182.45;8412.3;3379.3229;3140.5308;22456.62;9706.15;19253.61;1732.48
13/12/2016;174.22;59280.56965;9916.760491;24378.64814;1080.536233;46870.24;2768.86;17197.469;747472.563;3412.9;4272.48;2271.72;4935.838;19911.21;8162.53;4803.87;3717.83;11284.65;21769.539;3781.8;6968.57;4539.91;10397.58;26697.82;8221.8;8454.58;3405.129;3155.0374;22446.7;9719.94;19250.52;1735.11
12/12/2016;173.2;59178.61;9896.32;24322.91;1074.22;;;17157.488;746900.25;3427.29;4242.52;2256.96;4874.298;19796.43;8040.09;4760.77;3685.66;11190.21;21600.939;3744.93;6890.42;4549.05;10328.76;26515.24;8170.8;8417.8;3408.5809;3152.9704;22433.02;9699.31;19155.03;1717.55
11/12/2016;;;;;;;;;;;;;;;;;;;;;;;10187.9;;;;;;;;;
09/12/2016;173.21;60500.61787;10116.01364;24845.96815;1094.421216;46913.47;2772.84;;;3441.48;4268.43;2259.53;4895.904;19756.85;8099.63;4764.07;3687.74;11203.63;21662.211;3775.8;6954.21;;;26747.18;8261.75;8512.42;3492.8785;3232.8834;22760.98;9867.95;18996.37;1704.61
08/12/2016;172.8;60676.56734;10142.68596;24904.22704;1096.865299;46360.23;2742.42;;;;;2246.19;4859.186;19614.81;7953.68;4735.48;3663.13;11179.42;21443.051;3763.35;6931.55;4517.15;10053.95;26694.28;8246.85;8499.35;3470.187;3215.3658;22861.84;9896.82;18765.47;1694.49
07/12/2016;172.05;61414.40343;10269.0128;25178.57391;1095.482203;45609.9;2691.55;17196.77;746557.5;3415.98;4224.67;2241.35;4851.939;19549.62;7930.25;4694.72;3632.48;10986.69;21202.4;3748.34;6902.23;4433.74;9989.29;26236.87;8102.05;8355.4;3475.6843;3222.2415;22800.92;9829.58;18496.69;1680.37
06/12/2016;170.03;61088.2458;10220.04788;25053.99416;1086.405471;45103.22;2656.91;17235.209;746463.875;3370.67;4214.38;2212.23;4788.671;19251.78;7912.39;4631.94;3587.28;10775.32;20892.539;3687.98;6779.84;4355.83;9977.76;26392.76;8143.15;8393.29;3458.8462;3199.6473;22675.15;9768.85;18360.54;1672.06
05/12/2016;169.21;59831.72782;10015.36397;24563.79355;1071.239317;44937.3;2647.56;16999.02;740531.875;3375.43;4206.44;2204.71;4778.141;19216.24;7845.68;4574.32;3546.24;10684.83;20688.211;3673.78;6746.83;4301.03;9932.34;26349.1;8128.75;8375.62;3469.5008;3204.7092;22505.55;9711.8;18274.99;1672.32
04/12/2016;;;;;;;;;;;;;;;;;;;;;;4261.86;10010.27;;;;;;;;;
02/12/2016;168.31;60316.12853;10095.6021;24754.14314;1075.04362;44555.26;2622.69;16947.76;741135;3343.14;4202.98;2191.95;4739.372;19170.42;7784.01;4528.82;3511.2;10513.35;20529.359;3665;6730.72;;;26230.66;8086.8;8327.4;3529.4699;3243.8432;22564.82;9781.23;18426.08;1685.74
01/12/2016;168.41;59506.54046;9963.290867;24462.09589;1076.053126;44884.86;2637.62;17041.979;742517.625;3318.33;4197.48;2191.08;4734.096;19191.93;7779.11;4560.61;3537.32;10534.05;20643.381;3677.03;6752.93;;9913.75;26559.92;8192.9;8436.01;3565.6492;3273.3093;22878.23;9892.31;18513.12;1708.12
30/11/2016;168.51;61906.35705;10356.9881;25437.07638;1118.351198;45315.96;2664.02;17442.398;755947.563;3327.79;4207.24;2198.81;4810.814;19123.58;7875.19;4578.34;3553.42;10640.3;20876.52;3692.4;6783.79;4308.77;9793.83;26652.81;8224.5;8479.68;3538.3838;3250.0344;22789.77;9838.06;18308.48;1701.11
29/11/2016;168.91;60986.51505;10205.7452;25077.88459;1103.030371;45372.19;2669.7;17042.18;733766.625;3373.86;4174.29;2204.66;4873.209;19121.6;7845.01;4551.46;3534.74;10620.49;20863.561;3686.8;6772;4261.23;9636.4;26394.01;8142.15;8390.39;3564.5284;3282.9238;22737.07;9846.21;18307.04;1700.61
28/11/2016;168.79;62855.49514;10514.28212;25792.03264;1118.879414;45470.61;2671.44;;;3383.71;4202.75;2201.72;4857.021;19097.9;7823.23;4510.39;3506.81;10582.67;20805.061;3698.16;6799.47;4256.98;9689.07;26350.17;8126.9;8371.89;3535.3337;3276.9996;22830.57;9875.54;18356.89;1700.88
27/11/2016;;;;;;;;;;;;;;;;;;;;;;4298.34;9734.18;;;;;;;;;
25/11/2016;169.2;61559.07655;10297.31737;25295.23294;1106.634256;45357.85;2664.1;17168.639;737558.438;3379.19;4210.75;2213.35;4870.017;19152.14;7881.53;4550.27;3534.14;10699.27;20911.801;3719.28;6840.75;;;26316.34;8114.3;8350.96;3521.2048;3261.9378;22723.45;9790.23;18381.22;1696.75
24/11/2016;168.42;61395.53102;10272.58264;25237.46451;1109.109229;45265.9;2656.88;17385.18;746642.375;3382.47;4196.4;;;;7798.5;4542.56;3527.8;10689.26;20780.221;3713.73;6829.2;4273.04;9714.93;25860.17;7965.5;8206.62;3488.7109;3241.7359;22608.49;9678.77;18333.41;1692.35
23/11/2016;168.4;61985.90568;10369.5398;25444.87841;1106.786483;45184.08;2648.34;17366.449;744851.688;3380.34;4221.89;2204.72;4853.862;19083.18;7752.24;4529.21;3516.5;10662.44;20697.5;3709.69;6817.71;4259.62;9738.77;26051.81;8033.3;8260.55;3474.9221;3241.1366;22676.69;9665.99;;
22/11/2016;168.74;61954.474;10362.40112;25442.4082;1111.042126;44868.77;2630.69;17306.809;746538.188;3367.83;4216.62;2202.94;4873.842;19023.87;7741.82;4548.35;3531.06;10713.85;20712.93;3712.44;6819.72;4218.72;9740.8;25960.78;8002.3;8218.14;3469.2189;3248.3517;22678.07;9651.45;18162.94;1680.89
21/11/2016;168.15;61070.27073;10214.83114;25110.25829;1106.383278;;;16844.289;732830.063;3371.41;4233.55;2198.18;4858.998;18956.69;7849.86;4529.58;3515.94;10685.13;20598.52;3688.21;6777.96;4229.65;9782.83;25765.14;7929.1;8137.69;3441.2349;3218.1477;22357.78;9444.71;18106.02;1674.32
20/11/2016;;;;;;;;;;;;;;;;;;;;;;4221.01;9780.8;;;;;;;;;
18/11/2016;167.05;59961.76348;10034.48837;24684.65369;1095.7718;44364.17;2598.8;16385.119;715721.563;3329.61;4185.78;2181.9;4808.042;18867.93;7904.55;4504.35;3498.21;10664.56;20520.77;3692.21;6775.77;;;26150.24;8074.1;8299.01;3417.865;3192.8559;22344.21;9349.31;17967.41;1661.31
17/11/2016;167.52;59770.47091;10005.27841;24606.65908;1096.645937;44919.69;2631.02;16471.68;714729.25;3330.33;4185.71;2187.12;4826.588;18903.82;7964.68;4527.77;3510.42;10685.54;20587.26;3698.39;6794.71;4292.08;9774.98;26227.62;8079.95;8304.76;3436.5659;3208.4525;22262.88;9326.54;17862.63;1653.61
16/11/2016;167.22;60759.31674;10168.17845;24991.29681;1102.049745;44901.57;2625.87;16520.85;719528.188;3308.17;4182.48;2176.94;4792.268;18868.14;7914.02;4501.14;3490.45;10663.87;20463.43;3674.2;6749.72;4290.44;9741.71;26298.69;8111.6;8322.93;3429.9135;3205.0572;22280.53;9362.54;17862.21;1650.17
15/11/2016;167.34;;;;;45023.65;2635.64;16478.379;720772.063;3302.24;4153.04;2180.39;4764.474;18923.06;7909.2;4536.53;3512.96;10735.14;20590.789;3696.69;6792.74;4180.83;9679.92;26304.63;8108.45;8317.5;3429.8301;3206.9858;22323.91;9398.1;17668.15;1636.2
14/11/2016;166.61;59657.46492;9983.737689;24533.2056;1091.910489;45306.48;2649.42;15693.729;688860;3299.41;4104.4;2164.2;4702.045;18868.69;7900.57;4508.55;3490.55;10693.69;20367.5;3675.46;6753.18;4185.22;9744.97;;;;3429.9416;3210.371;22222.22;9342.87;17672.62;1638.46
13/11/2016;;;;;;;;;;;;;;;;;;;;;;4235.68;9871.73;;;;;;;;;
11/11/2016;167;59183.50789;9905.369574;24362.65401;1091.598013;44978.25;2625.24;15659.739;686823.688;3322.3;4150.39;2164.45;4751.951;18847.66;7880.29;4489.27;3480.79;10667.95;20381.26;3664.05;6730.43;;;26818.82;8296.3;8537.57;3417.0153;3196.0436;22531.09;9433.37;17374.79;1613.99
10/11/2016;167.8;61200.95611;10241.09551;25179.94292;1128.162487;45224.38;2626.36;16230.729;708210.5;3399.16;4214.06;2167.48;4747.028;18807.88;7928.77;4530.95;3509.57;10630.12;20476.789;3714.9;6827.98;4282.46;9960.95;27517.68;8525.75;8786.49;3390.4968;3171.282;22839.11;9545.85;17344.42;1631.96
09/11/2016;167.03;63258.26703;10580.52426;26046.99595;1177.427201;47390.66;2749.63;17024.889;738711.063;3413.35;4295.32;2163.26;4825.184;18589.69;7897.84;4543.48;3523.19;10646.01;20664.59;3748.41;6911.84;4323.39;9974.6;27252.53;8432;8673.18;3353.5428;3128.3702;22415.19;9378.66;16251.54;1555.28
08/11/2016;167.44;64157.67862;10732.70103;26415.93268;1193.857727;48470.99;2819.15;17138.389;744593.875;3429.69;4302.85;2139.56;4804.92;18332.74;7744.03;4476.89;3477.97;10482.32;20616.119;3713.78;6843.13;4347.9;9985.26;27591.14;8543.55;8796.13;3371.3709;3147.8875;22909.47;9659.85;17171.38;1619.38
07/11/2016;166.92;64051.65066;10714.67591;26373.87304;1193.649947;48050.25;2795.32;17257.559;748822.438;3421.38;4251.19;2131.52;4773.729;18259.6;7735.22;4461.21;3466.81;10456.95;20677.211;3698.65;6806.9;4288.2;9964.02;27458.99;8497.05;8754.54;3356.9321;3133.3326;22801.4;9608.24;17177.21;1622.01
06/11/2016;;;;;;;;;;;;;;;;;;;;;;4291.97;9948.74;;;;;;;;;
04/11/2016;164.46;61598.39338;10308.42557;25412.24897;1158.298917;46694.81;2718.98;16754.93;730285.188;3409.17;4213.17;2085.18;4660.456;17888.28;7593.2;4377.46;3406.94;10259.13;20428.98;3641.91;6693.26;;;27274.15;8433.75;8684.88;3353.8992;3125.3167;22642.62;9491.51;16905.36;1606.3
03/11/2016;165.21;61750.17224;10335.98499;25486.22871;1168.181191;46683.8;2720.9;16706.078;729568.438;3410.41;4241.91;2088.66;4679.103;17930.67;7640.94;4411.68;3435.39;10325.88;20648.27;3696.21;6790.51;4281.62;9955.99;27430.28;8484.95;8753.42;3364.7871;3128.9356;22683.51;9482.01;;
02/11/2016;165.6;;;;;;;16807.359;731651.875;3412.95;4262.98;2097.94;4726.907;17959.64;7700.41;4414.67;3437.66;10370.93;20705.33;3717;6845.42;4264.5;10073.03;27527.22;8514;8797.42;3333.6235;3102.7326;22810.5;9519.87;17134.68;1624.82
01/11/2016;167.07;63326.41721;10602.48628;26119.55104;1193.555982;47303.31;2751.83;17107.629;743987.75;;;2111.72;4766.937;18037.1;7761.34;4470.28;3480.63;10526.16;20892.699;3751.16;6917.14;4307.39;10201.9;27876.61;8626.25;8920.18;3358.9265;3122.4356;23147.07;9706.2;17442.4;1651.57
31/10/2016;167.64;64924.51523;10870.21593;26776.51609;1221.861953;48009.28;2791.76;17610.129;763888.25;;;2126.15;4801.271;18142.42;7827.74;4509.26;3511.39;10665.01;21146.23;3768.14;6954.22;4300.18;10172.95;;;;3336.8103;3100.492;22934.54;9559.39;17425.02;1651.09
