date,price
2008-10-31,179.859863
2008-11-03,173.41841100000002
2008-11-04,183.653656
2008-11-05,171.29129
2008-11-06,165.775772
2008-11-07,165.735733
2008-11-10,159.549545
2008-11-11,155.88588000000001
2008-11-12,145.645645
2008-11-13,156.196198
2008-11-14,155.165161
2008-11-17,150.210205
2008-11-18,148.858856
2008-11-19,140.230225
2008-11-20,129.90991200000002
2008-11-21,131.346344
2008-11-24,128.848846
2008-11-25,141.166168
2008-11-26,146.191193
2008-11-28,146.626633
2008-12-01,133.128128
2008-12-02,137.69268799999998
2008-12-03,139.854858
2008-12-04,137.30731200000002
2008-12-05,142.137131
2008-12-08,151.206207
2008-12-09,153.138138
2008-12-10,154.56456
2008-12-11,150.260254
